-3.0	-3.0	0.001	0.001	74.57566205639448	74.65222715054122	7.322444299746424	76.02706243063656	74.3640580325328	7.745148287310095
-3.0	-2.9491542372881354	0.001	0.001124205647631211	74.57566205639448	74.65222715054122	7.322444299746424	76.08623292071232	74.35241865865771	7.76509326655322
-3.0	-2.8983084745762713	0.001	0.001263838338165909	74.57566205639448	74.65222715054122	7.322444299746424	76.13964346158419	74.34185030073887	7.784146413440156
-3.0	-2.8474627118644067	0.001	0.0014208141974589592	74.57566205639448	74.65222715054122	7.322444299746424	76.18655451997532	74.33272366680416	7.801740764667715
-3.0	-2.7966169491525426	0.001	0.0015972873450179669	74.57566205639448	74.65222715054122	7.322444299746424	76.22620550244478	74.32527209902125	7.81757764443977
-3.0	-2.745771186440678	0.001	0.0017956794541590607	74.57566205639448	74.65222715054122	7.322444299746424	76.25777840643008	74.3195187017323	7.83176879439763
-3.0	-2.6949254237288134	0.001	0.0020187129837009464	74.57566205639448	74.65222715054122	7.322444299746424	76.28082830072184	74.31567453137114	7.8440373085556585
-3.0	-2.6440796610169492	0.001	0.002269448537223054	74.57566205639448	74.65222715054122	7.322444299746424	76.2951835349149	74.3140123336923	7.853967665116099
-3.0	-2.5932338983050847	0.001	0.0025513268625545478	74.57566205639448	74.65222715054122	7.322444299746424	76.30065399397708	74.31455574869321	7.861627003929268
-3.0	-2.5423881355932205	0.001	0.002868216067837038	74.57566205639448	74.65222715054122	7.322444299746424	76.29713973502999	74.31717782781105	7.867365371453162
-3.0	-2.491542372881356	0.001	0.0032244647020889827	74.57566205639448	74.65222715054122	7.322444299746424	76.28517741927645	74.32214653134723	7.870727045126228
-3.0	-2.4406966101694914	0.001	0.003624961428675924	74.57566205639448	74.65222715054122	7.322444299746424	76.26527027755921	74.32946439709434	7.871767641112176
-3.0	-2.389850847457627	0.001	0.0040752021105627725	74.57566205639448	74.65222715054122	7.322444299746424	76.23804884583463	74.3390486834818	7.870696356082698
-3.0	-2.3390050847457626	0.001	0.004581365227933299	74.57566205639448	74.65222715054122	7.322444299746424	76.20450947987476	74.35099896160948	7.867339843080474
-3.0	-2.2881593220338985	0.001	0.00515039666310386	74.57566205639448	74.65222715054122	7.322444299746424	76.16536418492	74.36498380075183	7.862365517426458
-3.0	-2.237313559322034	0.001	0.005790105016202303	74.57566205639448	74.65222715054122	7.322444299746424	76.12191678878031	74.38116054755307	7.855444591085919
-3.0	-2.1864677966101693	0.001	0.006509268759592433	74.57566205639448	74.65222715054122	7.322444299746424	76.07514804016203	74.3993065575818	7.8469821531092325
-3.0	-2.135622033898305	0.001	0.007317756701483213	74.57566205639448	74.65222715054122	7.322444299746424	76.02611938456634	74.41927097952755	7.8372092796034165
-3.0	-2.0847762711864406	0.001	0.00822666341179857	74.57566205639448	74.65222715054122	7.322444299746424	75.97577249204976	74.44081833079981	7.826491868428796
-3.0	-2.0339305084745765	0.001	0.009248461468704988	74.57566205639448	74.65222715054122	7.322444299746424	75.9252483281275	74.46398757521469	7.814604841228135
-3.0	-1.9830847457627119	0.001	0.010397172615017792	74.57566205639448	74.65222715054122	7.322444299746424	75.8750832383973	74.48831976733113	7.802270293467149
-3.0	-1.9322389830508475	0.001	0.011688560173199561	74.57566205639448	74.65222715054122	7.322444299746424	75.82620650896794	74.5138778263295	7.7891071001198755
-3.0	-1.8813932203389832	0.001	0.013140345359388184	74.57566205639448	74.65222715054122	7.322444299746424	75.77889814509771	74.54021681403843	7.775691336542299
-3.0	-1.8305474576271186	0.001	0.014772450464848772	74.57566205639448	74.65222715054122	7.322444299746424	75.7335349413072	74.56713343894782	7.762047048064204
-3.0	-1.7797016949152542	0.001	0.016607272241935287	74.57566205639448	74.65222715054122	7.322444299746424	75.69033991648116	74.59440855925608	7.748166116625767
-3.0	-1.7288559322033898	0.001	0.01866998924613268	74.57566205639448	74.65222715054122	7.322444299746424	75.64925391113263	74.62166731161922	7.734287674804268
-3.0	-1.6780101694915255	0.001	0.020988907351716324	74.57566205639448	74.65222715054122	7.322444299746424	75.61022186157192	74.64864711983537	7.720371517643467
-3.0	-1.6271644067796611	0.001	0.023595848182407723	74.57566205639448	74.65222715054122	7.322444299746424	75.57306864224438	74.67505404776028	7.706399094434778
-3.0	-1.5763186440677965	0.001	0.026526585787311405	74.57566205639448	74.65222715054122	7.322444299746424	75.53751371330155	74.70055654784043	7.692401415975103
-3.0	-1.5254728813559322	0.001	0.02982133755446928	74.57566205639448	74.65222715054122	7.322444299746424	75.50313708069885	74.72473173223523	7.678588209246849
-3.0	-1.4746271186440678	0.001	0.03352531609865107	74.57566205639448	74.65222715054122	7.322444299746424	75.46970328623472	74.74737188808533	7.6647590222826185
-3.0	-1.4237813559322035	0.001	0.03768934969672507	74.57566205639448	74.65222715054122	7.322444299746424	75.43701141152133	74.76832036637252	7.650655302206624
-3.0	-1.372935593220339	0.001	0.04237057978460597	74.57566205639448	74.65222715054122	7.322444299746424	75.40441900184261	74.78698450683883	7.6369573314800965
-3.0	-1.3220898305084745	0.001	0.04763324508726285	74.57566205639448	74.65222715054122	7.322444299746424	75.37207829054573	74.80356455137942	7.622853736386546
